fips,medloan,jobsretained,zpop,n_loan,n_dentists,rural,med_cap,jobs_cap,loan_cap,dent_ca
45055,743083,65,33731,10,36,0,22.029676,192.70108,29.64632,106.72675
45057,943972,89,58679,11,96,0,16.087049,151.67265,18.746059,163.60197
45059,589885,42,37936,11,36,0,15.549479,110.71278,28.996204,94.896667
45063,5708175.148,534,181002,71,1370,0,31.536531,295.02435,39.226086,756.89771
45065,48065,5,7382,1,1,0,6.5111079,67.732323,13.546464,13.546464
45067,257555,31,29852,4,14,0,8.6277304,103.84564,13.399437,46.898029
45069,49400,7,19088,1,7,0,2.5880134,36.672256,5.2388935,36.672256
45071,461703.2188,52,26280,8,33,0,17.568615,197.86909,30.441401,125.57078
45073,1099622,124,56480,14,205,0,19.469229,219.54674,24.787535,362.96033
45075,602484,72,49230,14,93,0,12.238148,146.25229,28.437944,188.90919
45077,2656244.219,232,107390,27,378,0,24.734558,216.03502,25.142006,351.98807
45079,12248399.44,985,305161,135,4888,0,40.137501,322.78043,44.238941,1601.7775
45081,128753,10,10126,3,6,0,12.71509,98.755676,29.626703,59.253407
45083,8866076.078,644,227159,75,2448,0,39.030266,283.50186,33.016521,1077.6593
45085,1588298.055,160,63165,15,98,0,25.145224,253.30484,23.747328,155.14922
45087,65140.39844,8,19874,2,5,0,3.2776692,40.253597,10.063399,25.158499
45089,155400,15,24337,3,10,0,6.3853393,61.634548,12.32691,41.089699
45091,8293271.34,615,160982,92,780,0,51.516762,382.0303,57.149246,484.52621
46005,309176,32,13943,3,10,0,22.17428,229.50584,21.516172,71.720573
46009,68200,9,3857,2,6,1,17.682137,233.34198,51.853771,155.56131
46011,1008500,90,21095,12,15,0,47.807537,426.64139,56.885517,71.106895
46013,1196527,102,28925,15,22,0,41.366535,352.63614,51.858253,76.058769
46015,62332,6,3162,1,2,1,19.712839,189.75333,31.625553,63.251106
46019,414400,37,6682,3,6,0,62.017361,553.72644,44.896736,89.793472
46023,81600,11,2777,1,5,1,29.384228,396.1109,36.010082,180.05042
46025,304700,21,1809,3,2,1,168.43559,1160.8623,165.83748,110.55832
46027,272000,32,11336,4,10,0,23.994354,282.28653,35.285816,88.214539
46029,1340738,147,23610,16,25,0,56.786869,622.61755,67.767899,105.88734
46035,757591,62,17305,7,18,0,43.778736,358.27795,40.450737,104.01618
46039,37700,9,2008,1,1,1,18.7749,448.20718,49.800797,49.800797
46047,114000,14,5785,1,5,0,19.706137,242.00519,17.286085,86.43042
46051,347600,28,5022,2,5,0,69.215454,557.54681,39.824772,99.561928
46053,62000,6,1994,1,2,1,31.093281,300.90271,50.150452,100.3009
46059,52300,6,2222,1,2,1,23.537354,270.02701,45.004501,90.009003
46065,995297,72,15620,12,10,0,63.719398,460.94751,76.824585,64.020485
46067,250000,25,2299,1,2,0,108.74294,1087.4293,43.497173,86.994347
46079,263200,23,8465,5,6,0,31.092735,271.70703,59.066746,70.880096
46081,1199699.531,72,19062,7,48,0,62.936707,377.71481,36.722275,251.80989
46083,4138928,313,16601,28,212,0,249.31799,1885.4286,168.66454,1277.0315
46087,26600,3,2019,1,1,0,13.174839,148.58841,49.529469,49.529469
46093,328870,39,12189,3,34,0,26.980885,319.96063,24.612356,278.94003
46099,5424256.75,428,135108,45,824,0,40.14756,316.7836,33.306686,609.88245
46101,49628,0,3608,1,2,0,13.754989,0,27.716187,55.432373
46103,7194605.5,561,81536,51,372,0,88.238388,688.03961,62.549057,456.24017
46109,73000,7,4630,1,8,1,15.766739,151.18791,21.598272,172.78618
46115,51691,5,3964,2,8,0,13.040111,126.13522,50.454086,201.81635
46117,67800,5,2684,1,1,1,25.260805,186.28912,37.257824,37.257824
46123,111000,11,4718,2,5,0,23.526918,233.14964,42.390842,105.97711
46125,82320.05078,5,3495,2,4,0,23.553663,143.06152,57.224606,114.44921
46127,1413977.547,99,5639,10,28,0,250.74969,1755.6304,177.33641,496.54193
46129,136800,11,4205,1,3,0,32.5327,261.59335,23.781214,71.343636
46135,816859,56,18008,8,12,0,45.360897,310.9729,44.424702,66.637047
47001,1959619.194,149,59269,25,212,0,33.063141,251.39618,42.180565,357.69119
47003,534410.7188,48,26997,7,13,0,19.795189,177.79753,25.928806,48.1535
47005,30400,6,10842,1,3,0,2.8039107,55.340343,9.2233906,27.670172
47007,83494,10,9880,1,3,0,8.4508095,101.21458,10.121457,30.364372
47009,3843250,332,75092,34,304,0,51.180553,442.12433,45.277794,404.83673
47011,2643847.271,151,78932,27,147,0,33.495251,191.30391,34.206657,186.23625
47013,284377.918,37,30526,7,36,0,9.3159246,121.20815,22.931273,117.93225
47015,170900,4,7963,2,4,0,21.461761,50.232323,25.116161,50.232323
47019,480157.0508,44,38855,8,32,0,12.357664,113.24154,20.589371,82.357483
47021,129784,11,20775,3,14,0,6.2471237,52.948254,14.440434,67.388687
47023,69600,8,11752,1,5,0,5.9223962,68.073517,8.5091896,42.545948
47025,218032,25,22891,5,18,0,9.5247917,109.21323,21.842646,78.633522
47027,20505,3,4094,1,1,0,5.0085492,73.277969,24.425989,24.425989
47029,449808,42,24826,4,14,0,18.118423,169.17747,16.112141,56.39249
47031,1749838.352,152,46125,21,86,0,37.936874,329.53931,45.528454,186.44986
47033,362450,0,9476,5,14,0,38.24926,0,52.764881,147.74167
47035,673219.9883,52,32237,8,18,0,20.883457,161.30533,24.816204,55.83646
47037,22881623.61,1779,585065,219,13375,0,39.109543,304.06879,37.43174,2286.0708
47039,186526.5,19,8998,3,10,1,20.729773,211.15804,33.340744,111.13581
47041,224366,18,14303,3,8,0,15.686639,125.84772,20.974621,55.932323
47043,1465280.098,86,34249,13,105,0,42.78315,251.10222,37.957314,306.57831
47045,566083,0,34707,7,40,0,16.310341,0,20.168842,115.25053
47047,189330,21,13756,2,22,0,13.763449,152.66066,14.53911,159.93021
47049,110469.8984,15,11980,2,2,1,9.2211933,125.20868,16.69449,16.69449
47051,557985.5625,47,31071,10,65,0,17.958405,151.26645,32.184353,209.19829
47053,1261362,33,43769,10,100,0,28.818617,75.395828,22.847221,228.47221
47055,519263.75,55,20600,5,20,0,25.206978,266.9903,24.271845,97.087379
47057,124344,11,13550,2,6,0,9.1766787,81.180809,14.760148,44.280441
47059,971458,93,40568,11,54,0,23.946411,229.24472,27.114967,133.10983
47061,34100,0,2424,1,0,0,14.067657,0,41.254124,0
47063,1450085,164,55241,20,117,0,26.250158,296.88095,36.204994,211.79921
47065,15014496.95,1323,277584,136,5130,0,54.089924,476.61249,48.994179,1848.0892
47069,183800,4,14207,3,14,0,12.937284,28.155134,21.11635,98.542969
47071,338480.7695,39,19635,6,14,0,17.238644,198.62491,30.557678,71.301247
47073,589302.1719,55,33669,6,20,0,17.502811,163.35501,17.820547,59.401825
47075,250000,0,15134,1,4,0,16.519096,0,6.6076384,26.430553
47077,238952,29,16176,5,8,0,14.772008,179.27794,30.90999,49.455986
47079,774371,82,18894,14,18,0,40.985023,434.00021,74.097595,95.268341
47081,62875,7,12098,2,16,0,5.1971402,57.860802,16.531658,132.25327
47083,61375,0,4744,1,1,0,12.937394,0,21.079258,21.079258
47085,110800,13,14332,2,12,0,7.7309518,90.706116,13.954786,83.728722
47087,41494.39844,9,6275,1,4,0,6.6126533,143.4263,15.936255,63.745022
47089,809718,72,39571,10,48,0,20.46241,181.95143,25.271032,121.30095
47091,56675.67188,7,12474,1,4,0,4.5435042,56.116722,8.016675,32.0667
47093,15560754.86,1252,349898,142,4155,0,44.47226,357.81857,40.583256,1187.4889
47097,73050,0,16574,2,5,0,4.4075055,0,12.067093,30.167732
47099,368660,34,22024,4,11,0,16.739012,154.37704,18.162004,49.945515
47101,45455,6,9788,1,4,0,4.6439519,61.299549,10.216592,40.866367
47103,398726.9219,22,20002,4,9,0,19.934353,109.989,19.998001,44.995499
47105,1449902,99,40502,12,104,0,35.798283,244.43237,29.628166,256.77744
47107,549194.4702,62,35596,11,63,0,15.428544,174.17688,30.902349,176.98618
47109,556687.2031,64,17055,7,33,0,32.640705,375.25653,41.043682,193.49164
47111,251353.8086,26,12448,4,4,0,20.192305,208.8689,32.133675,32.133675
47113,3903326,300,80838,35,130,0,48.285782,371.11261,43.296471,160.81546
47115,233667.5,23,13800,3,14,0,16.932428,166.66667,21.73913,101.44927
47117,449030,31,23758,4,18,0,18.90016,130.48236,16.836433,75.763954
47119,3770852,313,69496,38,252,0,54.259987,450.38562,54.679405,362.61081
47123,574415.2813,45,30925,8,45,0,18.574463,145.51334,25.869038,145.51334
47125,4657709.887,253,116465,42,285,0,39.992355,217.23265,36.062336,244.70871
47131,611461,32,21855,8,32,0,27.978083,146.41959,36.604897,146.41959
47133,119817,15,9690,2,7,0,12.365015,154.79877,20.639835,72.239426
47139,61056.57031,7,4714,1,6,0,12.952179,148.49385,21.213408,127.28044
47141,2648192.262,177,61356,18,159,0,43.161098,288.48035,29.336985,259.14337
47143,2418400,98,16141,7,9,0,149.82962,607.14948,43.367821,55.758629
47145,674963.2031,50,26363,5,52,0,25.602671,189.65974,18.965975,197.24614
47147,521304.3438,17,39090,9,63,0,13.336002,43.489384,23.02379,161.16653
47149,8653277.453,814,167232,93,1190,0,51.744148,486.74896,55.611366,711.5863
47151,63862,10,8683,2,7,0,7.3548312,115.16757,23.033514,80.617302
47153,127259,14,8928,3,3,0,14.253921,156.81004,33.60215,33.60215
47155,1435317.57,99,67665,20,170,0,21.212112,146.30902,29.557379,251.23772
47157,23711191.84,2033,859294,269,20130,0,27.593805,236.58957,31.30477,2342.6208
47159,234781,21,9012,3,10,0,26.052042,233.02264,33.288948,110.96316
47161,150900,0,8305,2,6,0,18.169777,0,24.081879,72.245636
47163,6074327.707,417,152222,57,798,0,39.9044,273.94202,37.445309,524.23431
47165,4562584.869,386,110479,47,320,0,41.29821,349.38766,42.542023,289.6478
47167,602031.6934,35,36244,11,84,0,16.610519,96.567711,30.349852,231.7625
47169,72700,8,6297,1,1,0,11.54518,127.04462,15.880578,15.880578
47171,167347,18,12502,2,5,0,13.385618,143.97696,15.99744,39.993603
47173,250000,11,9517,1,5,0,26.268782,115.58264,10.507513,52.537563
47177,173865.3203,17,31094,3,15,0,5.5916038,54.672928,9.6481638,48.240818
47179,3313718.785,280,103759,39,300,0,31.936687,269.85611,37.587101,289.13153
47181,21628,4,6452,1,1,0,3.3521388,61.996281,15.49907,15.49907
47183,424275,36,25311,6,27,0,16.762474,142.23065,23.705109,106.67299
47185,149678.4688,25,22544,4,20,0,6.6393929,110.89425,17.74308,88.715401
47187,8391336.026,617,124956,109,1253,0,67.154327,493.7738,87.230705,1002.753
47189,2933224.734,253,81497,36,240,0,35.991814,310.44089,44.173405,294.48938
48001,586832,62,42561,8,46,0,13.788022,145.67326,18.796551,108.08017
48003,32417,3,12985,1,4,0,2.496496,23.10358,7.7011938,30.804775
48005,1169418.71,110,64647,18,126,0,18.089296,170.15485,27.843519,194.90463
48007,124800,4,18226,2,7,0,6.8473611,21.946671,10.973335,38.406673
48013,873320,139,31311,9,84,0,27.891796,443.93344,28.743893,268.27634
48015,1097541,82,19591,6,24,0,56.022713,418.55954,30.626308,122.50523
48017,121402,14,6515,2,3,0,18.634228,214.88872,30.698389,46.047581
48019,58500,11,15149,2,10,0,3.8616409,72.612053,13.202191,66.010956
48021,1005884.352,84,42979,13,87,0,23.404089,195.44429,30.24733,202.42444
48023,26000,2,4203,1,1,0,6.1860576,47.58506,23.79253,23.79253
48025,246560.8906,5,28803,4,10,0,8.5602503,17.359303,13.887443,34.718605
48027,4718993.5,408,204383,55,2850,0,23.088972,199.62521,26.910261,1394.4408
48029,43877875.43,4444,1272054,565,89994,0,34.493721,349.35623,44.416355,7074.6997
48031,98400,9,4165,2,4,0,23.62545,216.08644,48.019207,96.038414
48035,355725.8701,29,12694,3,21,0,28.023149,228.45439,23.633213,165.4325
48037,2963014.891,234,39012,28,159,0,75.95137,599.81543,71.772789,407.56689
48039,7462431,769,204805,95,1791,0,36.43676,375.47913,46.385586,874.49036
48041,5572940,442,137833,58,585,0,40.432552,320.67792,42.079906,424.42667
48043,53375,7,7163,1,3,0,7.4514866,97.724419,13.960631,41.881893
48047,69820,7,7626,1,1,0,9.1555204,91.791237,13.113034,13.113034
48049,343900,40,25632,6,16,0,13.416822,156.05493,23.408239,62.421974
48051,98520,9,10716,1,1,0,9.1937294,83.986565,9.3318405,9.3318405
48053,1453632.5,137,28859,18,40,0,50.370163,474.72192,62.372223,138.60493
48055,429897,45,15368,5,13,0,27.973516,292.81625,32.535137,84.591362
48057,93038,8,16795,3,9,0,5.5396247,47.633224,17.862459,53.587376
48061,6929052.91,621,324192,56,1474,0,21.373301,191.55315,17.273714,454.66882
48063,74170,9,11285,2,5,0,6.5724411,79.751884,17.722641,44.306602
48067,413325.1621,36,11345,5,9,0,36.432362,317.3204,44.072277,79.330101
48071,5000,1,6667,1,2,0,0.74996251,14.99925,14.99925,29.998501
48073,710769.5,52,35984,6,32,0,19.752377,144.50867,16.674078,88.928413
48075,123452,0,7682,2,3,0,16.070293,0,26.034887,39.05233
48083,39400,6,8023,2,4,0,4.910881,74.784996,24.928331,49.856663
48085,42268267.86,3897,509170,585,16344,0,83.014061,765.36322,114.89287,3209.9299
48089,349962.2734,28,16028,5,15,0,21.834433,174.69429,31.195408,93.586227
48091,6345085.156,651,86601,56,600,0,73.268036,751.72345,64.664383,692.83264
48093,134107,16,11571,2,8,0,11.589923,138.27673,17.284592,69.138367
48097,908875,191,32314,14,48,0,28.126354,591.07507,43.324875,148.54243
48099,541463,38,56310,7,42,0,9.6157522,67.483574,12.431185,74.587105
48111,153700,15,9920,2,2,0,15.493952,151.20967,20.161291,20.161291
48113,82206684.3,7495,2141182,953,156697,0,38.393131,350.04031,44.508125,7318.2476
48115,4410,2,14272,1,6,0,0.30899665,14.013453,7.0067263,42.040359
48117,141452.5,15,18365,3,6,0,7.7022872,81.677101,16.335421,32.670841
48119,49200,5,3333,1,0,0,14.761477,150.015,30.003,0
48121,20539065.18,2836,406871,262,10185,0,50.480534,697.02679,64.393875,2503.2505
48123,184524,8,15258,4,10,0,12.09359,52.431511,26.215755,65.539391
48127,32100,7,7602,1,3,0,4.2225728,92.081032,13.154433,39.463299
48133,58500,6,5521,1,6,0,10.595906,108.67596,18.112661,108.67596
48135,1928300.5,142,101279,21,264,0,19.03949,140.20676,20.734802,260.66608
48139,3595250.613,301,105579,38,354,0,34.052704,285.09457,35.992004,335.29395
48141,12236252.15,1273,622359,125,7460,0,19.661083,204.54433,20.084871,1198.665
48143,853317,90,31196,11,44,0,27.353411,288.49854,35.260929,141.04372
48145,29340,2,9518,1,4,0,3.0825803,21.012817,10.506409,42.025635
48147,208600,9,13561,3,8,0,15.382346,66.366791,22.122263,58.992699
48149,510453.3906,40,10041,5,13,0,50.836906,398.3667,49.795837,129.46918
48153,25800,3,4639,1,1,0,5.5615435,64.669113,21.55637,21.55637
48157,20376144.45,1727,302805,279,4686,0,67.291306,570.33405,92.138504,1547.5306
48159,94700,12,5698,2,3,0,16.619867,210.6002,35.100037,52.650051
48161,92844,14,12765,2,12,0,7.2733254,109.67489,15.667842,94.00705
48163,57145,7,9795,2,5,0,5.8340988,71.465034,20.418581,51.046452
48165,114031,11,10582,1,2,0,10.77594,103.9501,9.4500093,18.900019
48167,6807487.35,829,256497,84,2015,0,26.540222,323.20065,32.74892,785.58423
48171,708900,64,18151,10,19,0,39.055698,352.59766,55.093384,104.67743
48175,92922,12,5406,1,3,0,17.188679,221.97559,18.497965,55.493896
48177,126486,16,11255,3,7,0,11.238205,142.15904,26.654819,62.19458
48179,298188.9531,27,20808,3,10,0,14.330496,129.75778,14.417532,48.058437
48181,6679766.32,627,91199,39,664,0,73.243858,687.50757,42.763626,728.07819
48183,5441760.539,469,105760,53,696,0,51.453861,443.45688,50.113464,658.09381
48185,97650.5,8,15772,3,12,0,6.1913834,50.722801,19.021049,76.084198
48187,2800653.43,268,66397,32,177,0,42.18042,403.63269,48.19495,266.57831
48189,132161,12,32052,4,16,0,4.1233311,37.439163,12.47972,49.91888
48193,33700,5,4838,1,5,0,6.9656882,103.34849,20.669699,103.34849
48197,59200,0,3651,1,4,0,16.214735,0,27.389757,109.55903
48199,1234501.07,63,40654,8,68,0,30.366041,154.96631,19.678261,167.26521
48201,117127333.4,12805,3269648,1585,388410,0,35.822613,391.63239,48.476166,11879.261
48203,496488.9531,69,42177,9,45,0,11.771557,163.59627,21.338644,106.69322
48207,120764,13,3848,1,2,0,31.383575,337.83783,25.987526,51.975052
48209,3412398.813,337,106639,49,492,0,31.999538,316.01947,45.949417,461.36966
48211,38800,8,3266,1,0,1,11.879975,244.94795,30.618494,0
48213,1307549.387,163,68512,14,140,0,19.084969,237.91452,20.434376,204.34377
48215,8229759,1038,539179,131,3220,0,15.2635,192.51492,24.296198,597.20428
48217,457613.8203,39,19374,4,24,0,23.619997,201.3007,20.646227,123.87737
48219,28900,6,16604,1,11,0,1.7405444,36.135872,6.022645,66.2491
48221,1113216.5,96,37909,17,62,0,29.365494,253.23802,44.844231,163.54955
48223,463242.7188,50,22843,7,10,0,20.279417,218.88544,30.643961,43.777088
48225,236499.5,221,12173,4,6,0,19.428202,1815.4933,32.859608,49.28941
48227,393487,28,32200,3,13,0,12.220093,86.95652,9.3167706,40.372669
48231,1309362,88,54582,16,136,0,23.988897,161.22531,29.313694,249.1664
48233,96200,10,15808,2,9,0,6.0855265,63.259109,12.651822,56.933197
48237,30000,5,6303,1,0,0,4.7596383,79.327301,15.865461,0
48239,217827.6992,17,11856,4,8,0,18.372782,143.38731,33.738194,67.476387
48241,330532.1016,43,26164,8,33,0,12.633087,164.34796,30.576365,126.1275
48245,6050506.98,559,207317,75,1764,0,29.184809,269.63538,36.176483,850.87091
48249,380462.9922,29,28317,5,13,0,13.435851,102.41198,17.657238,45.908817
48251,2332994.5,215,90965,26,441,0,25.647167,236.35464,28.582422,484.80185
48253,71800,7,2590,1,2,0,27.722008,270.27026,38.610039,77.220078
48255,141566,16,7672,2,9,0,18.452293,208.55057,26.068821,117.3097
48257,1949787,161,52022,22,208,0,37.480045,309.48444,42.289799,399.83084
48259,1622782.5,154,24138,26,72,0,67.22937,637.99817,107.71398,298.28485
48265,1183041.453,108,38918,17,70,0,30.39831,277.50656,43.681587,179.86536
48267,8625,2,3901,1,2,0,2.2109716,51.268906,25.634453,51.268906
48273,194100,23,29917,5,17,0,6.4879498,76.879364,16.712906,56.823879
48277,751465.1992,71,33972,14,60,0,22.120134,208.99564,41.210407,176.61604
48279,66550.85156,5,7339,2,2,0,9.0681086,68.129173,27.251669,27.251669
48281,169300,23,11100,2,3,0,15.252253,207.20721,18.018019,27.027027
48285,215633,21,21288,3,18,0,10.129322,98.647125,14.092446,84.55468
48287,53178.46875,6,8370,2,5,0,6.3534608,71.684586,23.894863,59.737156
48289,54030,5,3086,1,3,0,17.508101,162.02203,32.404408,97.213219
48291,1112185.568,99,72331,11,66,0,15.376333,136.87077,15.207864,91.247185
48293,278946.7031,27,10942,4,7,0,25.49321,246.75562,36.556389,63.973679
48295,44000,7,1528,1,0,1,28.795811,458.11517,65.445023,0
48297,49899.69922,7,9611,2,4,0,5.191936,72.833214,20.809488,41.618977
48299,319762.5,26,12618,5,33,0,25.341774,206.05484,39.625931,261.53116
48303,7386164.492,663,173134,82,1680,0,42.661549,382.94037,47.36216,970.34668
48307,109300,10,6970,1,2,0,15.681492,143.47202,14.347202,28.694405
48309,5452767.957,390,177981,54,1596,0,30.636799,219.12451,30.340317,896.72491
48313,63200,8,6700,1,5,0,9.4328356,119.40298,14.925373,74.626869
48315,63000,7,8537,1,1,0,7.3796415,81.996017,11.713717,11.713717
48317,58396,6,3594,1,1,0,16.248192,166.94492,27.824152,27.824152
48319,29516.41992,5,3433,1,1,1,8.5978498,145.6452,29.129042,29.129042
48321,565171,58,31044,7,24,0,18.205482,186.83159,22.548641,77.309624
48323,396232,54,46103,5,11,0,8.5944948,117.12904,10.845282,23.859619
48325,273959.4688,58,18281,6,18,0,14.986022,317.26929,32.820961,98.462883
48329,4960302.203,315,114192,38,475,0,43.438263,275.8512,33.277287,415.96609
48331,66668.44922,9,8458,2,4,0,7.8822947,106.40813,23.646252,47.292503
48333,79700,9,3646,1,2,1,21.859571,246.84586,27.427317,54.854633
48337,149072,13,14902,4,12,0,10.003489,87.23661,26.842035,80.5261
48339,16332938,1857,259284,181,4914,0,62.992462,716.20306,69.807625,1895.2191
48341,106011,10,15062,1,8,0,7.0383081,66.392242,6.6392245,53.113796
48343,65100,9,4878,2,12,0,13.345634,184.50185,41.000408,246.00246
48347,535105,46,32850,7,42,0,16.289345,140.03044,21.308981,127.85388
48349,707269,59,31292,7,18,0,22.60223,188.5466,22.369934,57.52269
48353,171002.5,17,13557,5,6,0,12.613594,125.39648,36.881317,44.25758
48355,8152370.32,494,218099,83,1880,0,37.379219,226.50264,38.05611,861.99384
48357,87817.42188,12,8640,2,4,0,10.164054,138.88889,23.148148,46.296295
48361,1094052,115,65676,16,75,0,16.658323,175.10202,24.36202,114.19697
48363,173168,90,22018,4,8,0,7.8648376,408.75647,18.166954,36.333908
48365,285037.5,20,13778,2,6,0,20.687872,145.15895,14.515895,43.547684
48367,2680065.207,215,64530,37,196,0,41.532082,333.17838,57.337673,303.73471
48369,25100,8,2303,1,1,0,10.898828,347.37299,43.421623,43.421623
48373,630353.4492,30,33525,5,34,0,18.802488,89.485458,14.914243,101.41685
48375,1097045.66,90,81883,20,315,0,13.397722,109.91293,24.425095,384.69522
48379,94400,10,4787,1,1,0,19.720076,208.89911,20.88991,20.88991
48381,5052487.5,454,90876,45,390,0,55.597599,499.58185,49.518024,429.15622
48391,78500,9,3925,1,2,0,20,229.29936,25.477707,50.955414
48395,27655,1,3929,1,1,0,7.0386868,25.451769,25.451769,25.451769
48397,4160838.672,290,40984,57,222,0,101.52349,707.5932,139.07866,541.6748
48401,684055,127,29240,10,45,0,23.394493,434.33652,34.199726,153.89877
48403,64785.61914,7,5555,2,4,1,11.662578,126.0126,36.003601,72.007202
48405,78797.08984,12,6778,2,4,1,11.625419,177.04338,29.507229,59.014458
48407,21500,5,5894,1,1,0,3.6477773,84.832031,16.966406,16.966406
48409,851571,35,54224,9,130,0,15.704688,64.547066,16.597816,239.74623
48415,134991.6016,13,13690,2,8,0,9.8605995,94.959824,14.609203,58.436813
48419,237106.6387,23,13772,4,8,0,17.216572,167.00552,29.044437,58.088875
48423,6415659.191,601,159387,76,1496,0,40.252087,377.06964,47.682686,938.59601
48427,420287,66,50436,10,18,0,8.3330755,130.85892,19.827108,35.688793
48429,90862.55859,12,9063,2,4,0,10.025661,132.40649,22.067747,44.135494
48435,60621,7,4085,1,1,0,14.839902,171.35863,24.479805,24.479805
48437,79600,8,6223,1,1,0,12.791258,128.55536,16.06942,16.06942
48439,49334225.03,4270,1404163,638,70470,0,35.134258,304.09576,45.436321,5018.6479
48441,3559127.152,294,120536,40,630,0,29.527504,243.91054,33.185108,522.66541
48445,231908.3203,25,11401,4,4,0,20.341051,219.27901,35.084641,35.084641
48449,862103,89,24737,10,14,0,34.85075,359.78494,40.425274,56.595383
48451,2549247.57,239,88932,34,198,0,28.665133,268.74466,38.231457,222.64201
48453,42896854.1,5625,777734,460,34800,0,55.156204,723.255,59.146187,4474.5376
48457,81640,9,10497,1,2,0,7.7774601,85.738785,9.5265312,19.053062
48459,129347.5,14,23598,3,10,0,5.4812908,59.327061,12.712942,42.376472
48463,169025,22,21837,3,11,0,7.740303,100.74644,13.738151,50.373219
48465,585865.3008,85,44233,8,17,0,13.244983,192.16422,18.086044,38.432846
48467,787035,72,29182,7,39,0,26.969879,246.72743,23.987389,133.64403
48469,1746246.809,163,64254,23,92,0,27.177246,253.68071,35.795437,143.18175
48471,892185,87,24293,13,31,0,36.726013,358.12787,53.513359,127.60878
48473,264303,25,25687,5,24,0,10.289369,97.325493,19.465099,93.432472
48475,23341,4,8835,1,0,0,2.6418788,45.274475,11.318619,0
48477,540487,62,25517,9,17,0,21.181448,242.97527,35.270603,66.622253
48479,3245905,433,190759,34,415,0,17.015738,226.98798,17.823536,217.55199
48481,849458.8906,81,35495,17,88,0,23.931789,228.20116,47.89407,247.92224
48485,2919297.264,257,109851,34,714,0,26.575064,233.95326,30.951015,649.97131
48487,147622,13,13963,3,5,0,10.57237,93.103203,21.485353,35.808922
48489,78604,0,13921,1,1,0,5.6464334,0,7.183392,7.183392
48491,16718852.77,1417,241350,173,4069,0,69.272232,587.11414,71.68013,1685.9333
48493,420950,39,24271,7,26,0,17.343744,160.68559,28.841003,107.12373
48497,710829.1094,87,32895,11,72,0,21.609032,264.47787,33.439732,218.87825
48499,451990.5586,39,15830,5,30,0,28.552784,246.36766,31.585596,189.51358
48501,93515,10,5777,1,1,0,16.187468,173.10022,17.310022,17.310022
48503,390483.6758,47,16849,7,24,0,23.17548,278.9483,41.545494,142.44168
48507,30355,5,8628,1,4,0,3.5181966,57.950859,11.590172,46.360687
49001,33774.15039,8,3531,2,4,1,9.5650387,226.56471,56.641178,113.28236
49003,1130313.668,244,36926,28,185,0,30.610239,660.78101,75.827332,501.00201
49005,3099186.023,657,83228,61,656,0,37.237301,789.39783,73.292641,788.19629
49007,560980,210,16591,8,36,0,33.812309,1265.7465,48.218914,216.98511
49011,9167815.721,1802,230203,158,2370,0,39.824917,782.78735,68.635071,1029.5261
49013,298877,80,11416,6,24,0,26.180536,700.77087,52.557812,210.23125
49015,52582.5,65,1880,2,3,1,27.969416,3457.4468,106.38298,159.57446
49019,221600,26,8506,3,7,0,26.052198,305.6666,35.269222,82.294853
49021,502200,76,31884,13,54,0,15.750847,238.36407,40.7728,169.36394
49023,109587,25,4947,2,4,0,22.152214,505.35678,40.428543,80.857086
49025,63400,72,4945,2,4,0,12.821032,1456.0162,40.444893,80.889786
49027,264800,247,6123,5,18,0,43.246773,4033.9702,81.659317,293.97354
49029,72221.59961,19,6995,2,3,0,10.324746,271.62259,28.591852,42.887775
49035,30550625.7,5783,852863,439,25607,0,35.821259,678.06903,51.473682,3002.4751
49037,8100,2,4444,1,14,0,1.8226823,45.004501,22.502251,315.03149
49039,346694.5,58,16319,8,65,0,21.244837,355.41394,49.022614,398.30872
49041,736680.9297,111,13809,14,45,0,53.347885,803.82361,101.38316,325.87442
49043,1070144.672,100,27651,18,84,0,38.701843,361.65057,65.097107,303.78647
49045,1184822.5,175,37133,16,69,0,31.907536,471.27893,43.08836,185.81854
49047,1087715.479,146,19591,15,18,0,55.521183,745.24017,76.565773,91.878922
49049,21717291.99,3524,366309,282,6392,0,59.286808,962.0293,76.984184,1744.9749
49051,1365334.141,172,14399,18,36,0,94.821457,1194.5273,125.00868,250.01736
49053,5828623.217,756,86315,90,920,0,67.527351,875.86169,104.26925,1065.8634
49055,17300,7,373,1,3,1,46.380695,1876.6757,268.09653,804.28955
49057,7002303.809,1592,194249,111,1624,0,36.04808,819.56665,57.14315,836.04034
50001,782352,65,16175,9,36,0,48.367977,401.85471,55.641422,222.56569
50003,1108559,77,22571,11,132,0,49.114307,341.14572,48.735104,584.82123
50005,954490.4502,47,21110,7,120,0,45.215084,222.6433,33.159641,568.45099
50007,9722270.641,589,139795,77,1848,0,69.546623,421.33124,55.080654,1321.9357
50011,689045,29,28511,6,92,0,24.16769,101.71513,21.04451,322.68246
50015,1534700,69,9790,4,26,0,156.76201,704.80084,40.858017,265.57712
50017,512413,41,9507,7,36,1,53.898495,431.26117,73.629959,378.66833
50019,307003.5,22,10399,4,36,0,29.522406,211.55881,38.465237,346.18713
50021,1750947,134,38719,22,215,0,45.221905,346.08331,56.819649,555.28296
50023,1333502.25,111,35618,13,150,0,37.438999,311.64017,36.498398,421.13538
50025,1224195,75,23704,10,84,0,51.645081,316.40228,42.186974,354.37057
